Baseline 100%T,,ExampleA,,ExampleB,,ExampleC,,ExampleD,,ExampleE,,ExampleF,,ExampleG,,ExampleH,,ExampleI,,ExampleJ,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
389.9927673,0.1081121489,389.9927673,0.08624003828,389.9927673,0.05841324851,389.9927673,0.04852557555,389.9927673,0.0529984422,389.9927673,0.05385894328,389.9927673,0.04873354733,389.9927673,0.05522071198,389.9927673,0.05384813249,389.9927673,0.08252797276,389.9927673,0.02080638707,
388.9859924,0.1082548127,388.9859924,0.0865707919,388.9859924,0.05859353766,388.9859924,0.04855860397,388.9859924,0.05316675454,388.9859924,0.05418735743,388.9859924,0.04875877127,388.9859924,0.05530914664,388.9859924,0.05392441526,388.9859924,0.08276490867,388.9859924,0.02095634304,
388.0177612,0.1084666401,388.0177612,0.08664144576,388.0177612,0.05863759294,388.0177612,0.04879413545,388.0177612,0.05326015502,388.0177612,0.0541658923,388.0177612,0.04890821129,388.0177612,0.05538800731,388.0177612,0.0541562736,388.0177612,0.08289578557,388.0177612,0.02083563618,
387.0106506,0.108730197,387.0106506,0.08689676225,387.0106506,0.05903959274,387.0106506,0.04885192215,387.0106506,0.05346185714,387.0106506,0.05433366075,387.0106506,0.04919216782,387.0106506,0.05567903072,387.0106506,0.05422301963,387.0106506,0.08316938579,387.0106506,0.02096117847,
386.0033569,0.1087515131,386.0033569,0.08724074066,386.0033569,0.0591006279,386.0033569,0.04923165217,386.0033569,0.05377127603,386.0033569,0.05468935892,386.0033569,0.04943152145,386.0033569,0.05588965863,386.0033569,0.05447191373,386.0033569,0.08344707638,386.0033569,0.02125293203,
384.9959412,0.1090094596,384.9959412,0.08754736185,384.9959412,0.05933972076,384.9959412,0.04923179746,384.9959412,0.05374716595,384.9959412,0.05475700647,384.9959412,0.04957005009,384.9959412,0.05593888834,384.9959412,0.05461678654,384.9959412,0.08368168771,384.9959412,0.0212036483,
383.9883423,0.1091180369,383.9883423,0.08755745739,383.9883423,0.0595253855,383.9883423,0.04939303175,383.9883423,0.05400809646,383.9883423,0.05502389371,383.9883423,0.04955649748,383.9883423,0.05618841201,383.9883423,0.05475835875,383.9883423,0.08400013298,383.9883423,0.02128571644,
383.0193176,0.1094606221,383.0193176,0.08801016957,383.0193176,0.05979848653,383.0193176,0.04963676259,383.0193176,0.05438327044,383.0193176,0.05524664,383.0193176,0.04997204617,383.0193176,0.05638213456,383.0193176,0.05503820255,383.0193176,0.08431824297,383.0193176,0.02145490237,
382.0114746,0.1098246798,382.0114746,0.08813851327,382.0114746,0.05988583341,382.0114746,0.04978153855,382.0114746,0.05431251228,382.0114746,0.05540935695,382.0114746,0.04990298674,382.0114746,0.05648548529,382.0114746,0.05495887622,382.0114746,0.0843821466,382.0114746,0.02151808515,
381.0033875,0.1101905406,381.0033875,0.08841331303,381.0033875,0.05993195251,381.0033875,0.04989337549,381.0033875,0.05453583226,381.0033875,0.0553197898,381.0033875,0.05013390258,381.0033875,0.05661888048,381.0033875,0.0552748926,381.0033875,0.08462397009,381.0033875,0.02150532976,
379.9952087,0.1104485393,379.9952087,0.0888261646,379.9952087,0.0603970848,379.9952087,0.05021711811,379.9952087,0.05480948463,379.9952087,0.05575383827,379.9952087,0.05039005354,379.9952087,0.05698442087,379.9952087,0.05576246232,379.9952087,0.0849821642,379.9952087,0.02184679732,
378.9868469,0.110907957,378.9868469,0.08903329074,378.9868469,0.06063046306,378.9868469,0.05021642148,378.9868469,0.05483888462,378.9868469,0.05566967279,378.9868469,0.05050530657,378.9868469,0.05688629299,378.9868469,0.05579672381,378.9868469,0.08524816483,378.9868469,0.02170782536,
378.0171204,0.1112673059,378.0171204,0.08941880614,378.0171204,0.06073271483,378.0171204,0.05059383065,378.0171204,0.05509486049,378.0171204,0.05603839085,378.0171204,0.05072507635,378.0171204,0.05727530643,378.0171204,0.05595413968,378.0171204,0.0855544582,378.0171204,0.02191210538,
377.0084534,0.1119530722,377.0084534,0.08957546949,377.0084534,0.06098852679,377.0084534,0.0506618917,377.0084534,0.05538486317,377.0084534,0.05635006726,377.0084534,0.05095596239,377.0084534,0.05759502202,377.0084534,0.05603471026,377.0084534,0.08591800183,377.0084534,0.02211127989,
375.9996338,0.1121266559,375.9996338,0.08982148021,375.9996338,0.06110814586,375.9996338,0.05083715916,375.9996338,0.05549685657,375.9996338,0.05635929108,375.9996338,0.05123867095,375.9996338,0.05791198835,375.9996338,0.05642063171,375.9996338,0.08608249575,375.9996338,0.02227852494,
374.9906616,0.1125311255,374.9906616,0.09020195901,374.9906616,0.06136516109,374.9906616,0.05103849247,374.9906616,0.05571113527,374.9906616,0.05653363094,374.9906616,0.05123409629,374.9906616,0.05795766041,374.9906616,0.05657859892,374.9906616,0.08644562215,374.9906616,0.02225402929,
373.9815369,0.1130884886,373.9815369,0.09062515944,373.9815369,0.0616241768,373.9815369,0.05125131086,373.9815369,0.05562491715,373.9815369,0.05681887269,373.9815369,0.05158586428,373.9815369,0.05807443336,373.9815369,0.05668240786,373.9815369,0.08644594252,373.9815369,0.02226484753,
373.0110779,0.1134070009,373.0110779,0.0908793211,373.0110779,0.06171619147,373.0110779,0.05124137923,373.0110779,0.05595104769,373.0110779,0.05696715415,373.0110779,0.05182029679,373.0110779,0.058331348,373.0110779,0.05698530748,373.0110779,0.08683093637,373.0110779,0.02249997668,
372.0016479,0.1137562171,372.0016479,0.09093417972,372.0016479,0.06192896143,372.0016479,0.05160250887,372.0016479,0.0563657172,372.0016479,0.05738823116,372.0016479,0.05191927031,372.0016479,0.05853405595,372.0016479,0.05716255307,372.0016479,0.08715514839,372.0016479,0.02252394147,
370.9920959,0.1142983511,370.9920959,0.09135828912,370.9920959,0.06212096289,370.9920959,0.05156254396,370.9920959,0.05626696348,370.9920959,0.05735786259,370.9920959,0.05213999376,370.9920959,0.05873484537,370.9920959,0.05731961131,370.9920959,0.08748542517,370.9920959,0.02269775607,
369.9823608,0.1145768315,369.9823608,0.09168180078,369.9823608,0.06238551065,369.9823608,0.0517594032,369.9823608,0.05650791898,369.9823608,0.05761287734,369.9823608,0.05219650641,369.9823608,0.05887859687,369.9823608,0.05767140538,369.9823608,0.08753564209,369.9823608,0.02277080342,
369.011322,0.1148158014,369.011322,0.09186135232,369.011322,0.06254318357,369.011322,0.05202781036,369.011322,0.05684831738,369.011322,0.0578269884,369.011322,0.05242434889,369.011322,0.05916698277,369.011322,0.0577150099,369.011322,0.0879021436,369.011322,0.02292629704,
368.0013123,0.1152345613,368.0013123,0.09196764231,368.0013123,0.06251131743,368.0013123,0.0518838875,368.0013123,0.05673355237,368.0013123,0.05765071139,368.0013123,0.05253917724,368.0013123,0.05912468582,368.0013123,0.05786233023,368.0013123,0.08805445582,368.0013123,0.02280956879,
366.9911499,0.1154940203,366.9911499,0.09232651442,366.9911499,0.06295884401,366.9911499,0.05217960477,366.9911499,0.05709623918,366.9911499,0.0580381602,366.9911499,0.05264155939,366.9911499,0.05930989981,366.9911499,0.05814874172,366.9911499,0.08843650669,366.9911499,0.02307676896,
365.980835,0.1156587601,365.980835,0.09250511229,365.980835,0.06292191893,365.980835,0.05242849514,365.980835,0.05727952719,365.980835,0.05837303773,365.980835,0.05279605091,365.980835,0.05963453278,365.980835,0.0584381558,365.980835,0.08864722401,365.980835,0.02306672186,
365.0092163,0.1160527021,365.0092163,0.09269737452,365.0092163,0.06311693043,365.0092163,0.05239236727,365.0092163,0.05711410195,365.0092163,0.05813326314,365.0092163,0.05276123807,365.0092163,0.0594888702,365.0092163,0.05833315477,365.0092163,0.08876585215,365.0092163,0.02306434698,
363.9985657,0.1161432713,363.9985657,0.09302281588,363.9985657,0.06317767501,363.9985657,0.05276857316,363.9985657,0.05735747889,363.9985657,0.05861371383,363.9985657,0.05308200791,363.9985657,0.05981271714,363.9985657,0.05862192065,363.9985657,0.08904336393,363.9985657,0.02318078838,
362.9878235,0.1161177382,362.9878235,0.09303522855,362.9878235,0.06330442429,362.9878235,0.05274621397,362.9878235,0.05749974027,362.9878235,0.05863534287,362.9878235,0.05322088674,362.9878235,0.05986943468,362.9878235,0.05857685953,362.9878235,0.08915335685,362.9878235,0.02318433858,
362.0158386,0.1165339649,362.0158386,0.09340829402,362.0158386,0.06364785135,362.0158386,0.0528823249,362.0158386,0.05775755644,362.0158386,0.05878232047,362.0158386,0.05350225791,362.0158386,0.06017611176,362.0158386,0.05900427699,362.0158386,0.08953793347,362.0158386,0.0235607978,
361.0047607,0.1168630347,361.0047607,0.09348549694,361.0047607,0.06377210468,361.0047607,0.05295422673,361.0047607,0.05784928799,361.0047607,0.0588510558,361.0047607,0.0535101369,361.0047607,0.06024926156,361.0047607,0.05892837048,361.0047607,0.0896511972,361.0047607,0.02341737039,
359.9935608,0.1169324964,359.9935608,0.09376321733,359.9935608,0.06396257877,359.9935608,0.05319946632,359.9935608,0.05828981102,359.9935608,0.05914147198,359.9935608,0.05368927866,359.9935608,0.06050907075,359.9935608,0.05921557546,359.9935608,0.08987333626,359.9935608,0.02370410785,
358.9822388,0.1168085337,358.9822388,0.09397830814,358.9822388,0.06411878765,358.9822388,0.05344215408,358.9822388,0.0581933707,358.9822388,0.05939094722,358.9822388,0.05384909734,358.9822388,0.06062757596,358.9822388,0.05932868272,358.9822388,0.08998363465,358.9822388,0.02364167199,
358.009613,0.1169954538,358.009613,0.09415736049,358.009613,0.06439644098,358.009613,0.05341557041,358.009613,0.05836101621,358.009613,0.05957042426,358.009613,0.05406365171,358.009613,0.06095859036,358.009613,0.05968959257,358.009613,0.09016598761,358.009613,0.02384910546,
356.9979858,0.1173460484,356.9979858,0.09446070343,356.9979858,0.06443352252,356.9979858,0.05366839468,356.9979858,0.05845823511,356.9979858,0.05955115333,356.9979858,0.05406866223,356.9979858,0.06093326956,356.9979858,0.05958375707,356.9979858,0.09052805603,356.9979858,0.02377929352,
355.9862366,0.117374301,355.9862366,0.09470991045,355.9862366,0.0645634979,355.9862366,0.0537405163,355.9862366,0.05868105963,355.9862366,0.05970358104,355.9862366,0.05412267148,355.9862366,0.06106660888,355.9862366,0.05973491818,355.9862366,0.09053548425,355.9862366,0.02376559563,
355.0132446,0.1175385267,355.0132446,0.094702214,355.0132446,0.06460016966,355.0132446,0.05374198034,355.0132446,0.05864233524,355.0132446,0.05981669948,355.0132446,0.05435733497,355.0132446,0.06103574485,355.0132446,0.05989192799,355.0132446,0.09078037739,355.0132446,0.02381891571,
354.0011292,0.1174787134,354.0011292,0.09500880539,354.0011292,0.0650383085,354.0011292,0.05391567945,354.0011292,0.05901566148,354.0011292,0.060133297,354.0011292,0.05450322479,354.0011292,0.0615613535,354.0011292,0.06015607342,354.0011292,0.09111811221,354.0011292,0.02397289686,
352.9889832,0.1176104397,352.9889832,0.09509821236,352.9889832,0.06497306377,352.9889832,0.05398083478,352.9889832,0.05906406045,352.9889832,0.06004777178,352.9889832,0.05465213209,352.9889832,0.06140302494,352.9889832,0.06012735143,352.9889832,0.09117262065,352.9889832,0.02408408187,
352.015564,0.1176369116,352.015564,0.09525768459,352.015564,0.06533319503,352.015564,0.05415680259,352.015564,0.05900329724,352.015564,0.06025500223,352.015564,0.05472896621,352.015564,0.06163333729,352.015564,0.06039062887,352.015564,0.09126079828,352.015564,0.02418859117,
351.0030518,0.1178562418,351.0030518,0.09544610232,351.0030518,0.06513874978,351.0030518,0.05429156497,351.0030518,0.05903642252,351.0030518,0.06033878401,351.0030518,0.05488308892,351.0030518,0.06164046749,351.0030518,0.06032985821,351.0030518,0.09139202535,351.0030518,0.02420531213,
349.9904175,0.1178403199,349.9904175,0.09574572742,349.9904175,0.06548706442,349.9904175,0.05442763492,349.9904175,0.05950709805,349.9904175,0.06056593731,349.9904175,0.05501831323,349.9904175,0.0618509315,349.9904175,0.06061891466,349.9904175,0.09187263995,349.9904175,0.02428343333,
349.016571,0.1180074811,349.016571,0.09579013288,349.016571,0.06562843174,349.016571,0.05449859053,349.016571,0.059392903,349.016571,0.06073042378,349.016571,0.05501290411,349.016571,0.06182228029,349.016571,0.06079503149,349.016571,0.09196921438,349.016571,0.02438322455,
348.0036621,0.1180466115,348.0036621,0.09587948024,348.0036621,0.06576502323,348.0036621,0.05455681682,348.0036621,0.05963969976,348.0036621,0.06069589034,348.0036621,0.05526968837,348.0036621,0.06212693453,348.0036621,0.06095144153,348.0036621,0.09208340198,348.0036621,0.02428053133,
346.9906311,0.1179849207,346.9906311,0.09614022821,346.9906311,0.06604862213,346.9906311,0.05497708917,346.9906311,0.05978710949,346.9906311,0.06103854254,346.9906311,0.05552918464,346.9906311,0.06232329458,346.9906311,0.06119107828,346.9906311,0.09239964932,346.9906311,0.02449065261,
346.0164185,0.11833781,346.0164185,0.09629965574,346.0164185,0.0661098361,346.0164185,0.05487927049,346.0164185,0.05985511094,346.0164185,0.0611593686,346.0164185,0.05549094453,346.0164185,0.06239172816,346.0164185,0.0611243844,346.0164185,0.09255485982,346.0164185,0.02449462377,
345.0030823,0.1187016591,345.0030823,0.09649137408,345.0030823,0.06614615768,345.0030823,0.05498305336,345.0030823,0.05994202569,345.0030823,0.06123769283,345.0030823,0.05553671718,345.0030823,0.06235975027,345.0030823,0.06129721925,345.0030823,0.09272617847,345.0030823,0.02448164299,
343.989624,0.1188022792,343.989624,0.09694369137,343.989624,0.06656470895,343.989624,0.05529932678,343.989624,0.0601718314,343.989624,0.06162253767,343.989624,0.05598243698,343.989624,0.06279781461,343.989624,0.06179631501,343.989624,0.09310369939,343.989624,0.02491531521,
343.0149841,0.1189160943,343.0149841,0.09700751305,343.0149841,0.06653875858,343.0149841,0.05539821088,343.0149841,0.06035978347,343.0149841,0.06168817356,343.0149841,0.05594395101,343.0149841,0.06281277537,343.0149841,0.0617698431,343.0149841,0.09331946075,343.0149841,0.02485848777,
342.0012512,0.1191003844,342.0012512,0.09714158624,342.0012512,0.06691434979,342.0012512,0.0555232428,342.0012512,0.06056522578,342.0012512,0.06188508123,342.0012512,0.05617857352,342.0012512,0.06304802746,342.0012512,0.06192463264,342.0012512,0.093622379,342.0012512,0.02489766106,
340.9873657,0.1192375049,340.9873657,0.09756826609,340.9873657,0.0671794489,340.9873657,0.05594942719,340.9873657,0.06071985513,340.9873657,0.06232484803,340.9873657,0.05650414526,340.9873657,0.06340608001,340.9873657,0.06241207942,340.9873657,0.09397872537,340.9873657,0.02515325509,
340.0123596,0.1193403229,340.0123596,0.09790756553,340.0123596,0.06740631163,340.0123596,0.05610946193,340.0123596,0.06102269515,340.0123596,0.0625750497,340.0123596,0.05682902038,340.0123596,0.06373361498,340.0123596,0.0625789687,340.0123596,0.09427390248,340.0123596,0.02525173873,
338.9981995,0.1195181161,338.9981995,0.09817936271,338.9981995,0.06768826395,338.9981995,0.05627828091,338.9981995,0.06124129891,338.9981995,0.06259918213,338.9981995,0.05691606924,338.9981995,0.063803792,338.9981995,0.06281995773,338.9981995,0.0945385769,338.9981995,0.02542640269,
337.9838867,0.1196859255,337.9838867,0.09851115197,337.9838867,0.06798498333,337.9838867,0.0565639995,337.9838867,0.0615179576,337.9838867,0.06297948956,337.9838867,0.0572847873,337.9838867,0.06423032284,337.9838867,0.06320590526,337.9838867,0.09503129125,337.9838867,0.02564183064,
337.0084839,0.1198575795,337.0084839,0.09906559438,337.0084839,0.06839170307,337.0084839,0.05695803463,337.0084839,0.06194415689,337.0084839,0.06329283118,337.0084839,0.05755979195,337.0084839,0.06456914544,337.0084839,0.0634733364,337.0084839,0.09556701779,337.0084839,0.02586351894,
335.993927,0.1202994362,335.993927,0.09933841228,335.993927,0.06862053275,335.993927,0.0571304895,335.993927,0.06230363622,335.993927,0.06360311061,335.993927,0.05795070902,335.993927,0.06500653177,335.993927,0.06380676478,335.993927,0.0959456265,335.993927,0.02595097944,
335.0182495,0.1205045804,335.0182495,0.09986602515,335.0182495,0.06925167888,335.0182495,0.05762794986,335.0182495,0.06267225742,335.0182495,0.06389047951,335.0182495,0.05826559663,335.0182495,0.06532801688,335.0182495,0.06425670534,335.0182495,0.09637220204,335.0182495,0.02622196078,
334.003418,0.1208248138,334.003418,0.1002933085,334.003418,0.06934243441,334.003418,0.05786854029,334.003418,0.06270877272,334.003418,0.06437849253,334.003418,0.05864707381,334.003418,0.06554314494,334.003418,0.06459719688,334.003418,0.09680905938,334.003418,0.02638059296,
332.9884338,0.1212463975,332.9884338,0.1007038057,332.9884338,0.06991241127,332.9884338,0.05811009184,332.9884338,0.06308887899,332.9884338,0.06463664025,332.9884338,0.0589312166,332.9884338,0.06591039896,332.9884338,0.06496284902,332.9884338,0.09726640582,332.9884338,0.02674419619,
332.0123901,0.1214979067,332.0123901,0.1012936831,332.0123901,0.07037103921,332.0123901,0.05850671604,332.0123901,0.06348732114,332.0123901,0.06505833566,332.0123901,0.05942935124,332.0123901,0.06640611589,332.0123901,0.06537926197,332.0123901,0.09779585153,332.0123901,0.02680319734,
330.9971619,0.1218680814,330.9971619,0.1019731238,330.9971619,0.07080827653,330.9971619,0.05882405117,330.9971619,0.06398727,330.9971619,0.06545407325,330.9971619,0.05963937566,330.9971619,0.0667905584,330.9971619,0.06578424573,330.9971619,0.09848754108,330.9971619,0.02695449442,
329.981781,0.1221812293,329.981781,0.1025195569,329.981781,0.07134287059,329.981781,0.05942694843,329.981781,0.06437593699,329.981781,0.06591636688,329.981781,0.06010038778,329.981781,0.06726448983,329.981781,0.06619107723,329.981781,0.0987425521,329.981781,0.02728745714,
329.0053406,0.1226271391,329.0053406,0.1029950306,329.0053406,0.07169164717,329.0053406,0.05958339944,329.0053406,0.06462945789,329.0053406,0.06615679711,329.0053406,0.06051008403,329.0053406,0.06754038483,329.0053406,0.06659591198,329.0053406,0.09916400909,329.0053406,0.02742458507,
327.9897461,0.123155579,327.9897461,0.1036009714,327.9897461,0.07201898098,327.9897461,0.05997117981,327.9897461,0.06498590112,327.9897461,0.06651350856,327.9897461,0.06066731364,327.9897461,0.06777887791,327.9897461,0.06681709737,327.9897461,0.09973557293,327.9897461,0.02751125768,
